MATCH_ID,TOURNAMENT,YEAR,PLAYER1,PLAYER1_ID,PLAYER2,PLAYER2_ID,WINNER,P2ACE,P1NETPOINTWON,P1BREAKPOINTWON,P1ACE,P1FIRSTSRVWON,P1FIRSTSRVIN,P2UNFERR,P1DOUBLEFAULT,P2NETPOINT,P1FORCEDERROR,P2BREAKPOINTMISSED,P2NETPOINTWON,P2DOUBLEFAULT,P2SECONDSRVIN,P2FIRSTSRVIN,P2SECONDSRVWON,P2WINNER,P2BREAKPOINTWON,P1SECONDSRVIN,P1WINNER,P2GAMESWON,P2BREAKPOINT,P2FORCEDERROR,P1GAMESWON,P1NETPOINT,P1BREAKPOINTMISSED,P1UNFERR,P2FIRSTSRVWON,P1BREAKPOINT,P1SECONDSRVWON,PLAYER1_WON_SETS,PLAYER2_WON_SETS
2014-usopen-2220,US_OPEN,2014,Tsvetana Pironkova,,Jelena Jankovic,,,2,6,0,1,0,0,23,0,17,0,2,12,4,0,0,0,24,2,0,17,295,2,0,313,11,0,27,0,0,0,0,2
2014-usopen-2221,US_OPEN,2014,Lucie Safarova,,Saisai Zheng,,,3,17,9,4,0,0,31,6,11,0,12,5,1,0,0,0,17,6,0,39,299,12,0,422,21,18,55,0,18,0,2,1
2014-usopen-2222,US_OPEN,2014,Daniela Hantuchova,,Alize Cornet,,,1,6,1,0,0,0,9,4,7,0,8,6,1,0,0,0,15,4,0,15,325,8,0,128,10,3,31,0,3,0,0,2
2014-usopen-2224,US_OPEN,2014,Shuai Peng,,Agnieszka Radwanska,,,2,8,3,3,0,0,19,2,22,0,7,14,1,0,0,0,19,1,0,28,259,7,0,292,11,5,22,0,5,0,2,0
2014-usopen-2225,US_OPEN,2014,Maria Sharapova,,Alexandra Dulgheru,,,0,10,4,3,0,0,32,9,5,0,3,2,4,0,0,0,14,2,0,34,240,3,0,456,10,11,46,0,11,0,2,1
2014-usopen-2226,US_OPEN,2014,Madison Brengle,,Sabine Lisicki,,,11,0,2,0,0,0,36,5,25,0,6,19,8,0,0,0,37,5,0,3,252,6,0,157,0,8,12,0,8,0,0,2
2014-usopen-2227,US_OPEN,2014,Andrea Petkovic,,Monica Puig,,,4,8,6,3,0,0,36,7,13,0,15,8,7,0,0,0,29,6,0,22,588,15,0,489,10,11,35,0,11,0,2,1
2014-usopen-2228,US_OPEN,2014,Aliaksandra Sasnovich,,Caroline Wozniacki,,,2,8,1,1,0,0,15,3,7,0,3,5,2,0,0,0,10,3,0,18,329,3,0,167,12,2,34,0,2,0,0,2
2014-usopen-2229,US_OPEN,2014,Sara Errani,,Anastasia Rodionova,,,0,5,6,1,0,0,40,1,33,0,8,21,6,0,0,0,26,5,0,19,406,8,0,424,6,14,18,0,14,0,2,0
2014-usopen-2230,US_OPEN,2014,Timea Bacsinszky,,Venus Williams,,,1,4,0,2,0,0,19,3,10,0,11,9,3,0,0,0,20,3,0,23,300,11,0,235,7,4,31,0,4,0,0,2
2014-usopen-2231,US_OPEN,2014,Mirjana Lucic-Baroni,,Shahar Peer,,,0,11,5,8,0,0,22,5,5,0,5,3,6,0,0,0,10,1,0,41,410,5,0,583,14,9,51,0,9,0,2,1
2014-usopen-2232,US_OPEN,2014,Jana Cepelova,,Simona Halep,,,5,4,1,2,0,0,11,2,9,0,10,6,1,0,0,0,16,6,0,9,191,10,0,122,5,2,26,0,2,0,0,2
2014-usopen-2301,US_OPEN,2014,Serena Williams,,Varvara Lepchenko,,,6,7,4,3,0,0,32,3,8,0,4,5,3,0,0,0,24,1,0,14,252,4,0,309,10,13,21,0,13,0,2,0
2014-usopen-2302,US_OPEN,2014,Kaia Kanepi,,Carla Suarez Navarro,,,0,7,6,3,0,0,24,7,4,0,2,3,2,0,0,0,8,2,0,23,253,2,0,283,7,10,22,0,10,0,2,0
2014-usopen-2303,US_OPEN,2014,Flavia Pennetta,,Nicole Gibbs,,,1,5,5,2,0,0,34,3,2,0,1,1,8,0,0,0,12,1,0,15,172,1,0,270,5,9,19,0,9,0,2,0
2014-usopen-2304,US_OPEN,2014,Casey Dellacqua,,Karolina Pliskova,,,11,5,5,1,0,0,40,4,21,0,7,14,4,0,0,0,43,4,0,30,315,7,0,455,7,12,25,0,12,0,2,1
2014-usopen-2305,US_OPEN,2014,Petra Kvitova,,Aleksandra Krunic,,,3,18,3,4,0,0,14,6,6,0,13,5,2,0,0,0,17,5,0,33,303,13,0,303,29,6,34,0,6,0,0,2
2014-usopen-2306,US_OPEN,2014,Elena Vesnina,,Victoria Azarenka,,,7,3,0,3,0,0,8,2,4,0,5,3,2,0,0,0,15,5,0,14,229,5,0,35,4,2,26,0,2,0,0,2
2014-usopen-2307,US_OPEN,2014,Zarina Diyas,,Ekaterina Makarova,,,2,0,1,0,0,0,23,4,12,0,9,7,2,0,0,0,20,4,0,5,244,9,0,213,1,5,21,0,5,0,0,2
2014-usopen-2308,US_OPEN,2014,B.Zahlavova Strycova,,Eugenie Bouchard,,,1,13,4,4,0,0,39,8,26,0,17,20,5,0,0,0,35,7,0,20,522,17,0,498,26,7,27,0,7,0,1,2
2014-usopen-2309,US_OPEN,2014,Angelique Kerber,,Belinda Bencic,,,4,3,2,2,0,0,18,3,12,0,10,9,1,0,0,0,23,5,0,18,328,10,0,278,6,7,22,0,7,0,0,2
2014-usopen-2310,US_OPEN,2014,Johanna Larsson,,Jelena Jankovic,,,0,3,0,0,0,0,14,2,7,0,10,6,3,0,0,0,18,5,0,6,241,10,0,5,5,1,30,0,1,0,0,2
2014-usopen-2311,US_OPEN,2014,Lucie Safarova,,Alize Cornet,,,2,15,7,4,0,0,42,3,10,0,15,8,6,0,0,0,25,4,0,32,445,15,0,622,23,14,47,0,14,0,2,1
2014-usopen-2312,US_OPEN,2014,Roberta Vinci,,Shuai Peng,,,4,16,0,3,0,0,16,1,13,0,3,12,1,0,0,0,24,2,0,21,273,3,0,210,19,3,19,0,3,0,0,2
2014-usopen-2313,US_OPEN,2014,Maria Sharapova,,Sabine Lisicki,,,3,3,6,0,0,0,32,8,12,0,8,8,7,0,0,0,20,3,0,14,243,8,0,348,5,10,24,0,10,0,2,0
2014-usopen-2314,US_OPEN,2014,Andrea Petkovic,,Caroline Wozniacki,,,4,17,1,1,0,0,11,0,10,0,11,7,1,0,0,0,14,5,0,24,288,11,0,114,23,5,34,0,5,0,0,2
2014-usopen-2315,US_OPEN,2014,Sara Errani,,Venus Williams,,,2,10,6,0,0,0,52,2,20,0,9,14,8,0,0,0,39,6,0,18,406,9,0,385,12,9,25,0,9,0,2,1
2014-usopen-2316,US_OPEN,2014,Mirjana Lucic-Baroni,,Simona Halep,,,4,10,5,3,0,0,23,6,2,0,8,0,7,0,0,0,17,3,0,31,447,8,0,410,14,10,36,0,10,0,2,0
2014-usopen-2401,US_OPEN,2014,Serena Williams,,Kaia Kanepi,,,0,5,5,8,0,0,13,4,1,0,2,1,3,0,0,0,11,2,0,19,158,2,0,271,7,9,16,0,9,0,2,0
2014-usopen-2402,US_OPEN,2014,Flavia Pennetta,,Casey Dellacqua,,,0,1,5,4,0,0,35,3,6,0,4,6,8,0,0,0,14,2,0,18,222,4,0,345,2,14,18,0,14,0,2,0
2014-usopen-2403,US_OPEN,2014,Aleksandra Krunic,,Victoria Azarenka,,,0,5,4,6,0,0,40,2,31,0,12,22,6,0,0,0,23,5,0,26,494,12,0,387,6,9,37,0,9,0,1,2
2014-usopen-2404,US_OPEN,2014,Ekaterina Makarova,,Eugenie Bouchard,,,3,6,3,4,0,0,31,2,8,0,10,6,3,0,0,0,21,2,0,25,376,10,0,479,9,5,27,0,5,0,2,0
2014-usopen-2405,US_OPEN,2014,Belinda Bencic,,Jelena Jankovic,,,5,14,6,1,0,0,38,2,14,0,7,9,2,0,0,0,35,4,0,30,459,7,0,421,15,10,34,0,10,0,2,0
2014-usopen-2406,US_OPEN,2014,Lucie Safarova,,Shuai Peng,,,9,8,0,3,0,0,7,2,3,0,2,3,1,0,0,0,17,2,0,20,292,2,0,141,12,1,21,0,1,0,0,2
2014-usopen-2407,US_OPEN,2014,Maria Sharapova,,Caroline Wozniacki,,,3,9,3,4,0,0,17,8,11,0,11,8,2,0,0,0,22,4,0,39,342,11,0,366,13,7,43,0,7,0,1,2
2014-usopen-2408,US_OPEN,2014,Sara Errani,,Mirjana Lucic-Baroni,,,5,2,6,0,0,0,69,1,25,0,6,16,6,0,0,0,46,3,0,4,188,6,0,345,2,9,9,0,9,0,2,1
2014-usopen-2501,US_OPEN,2014,Serena Williams,,Flavia Pennetta,,,6,2,5,7,0,0,16,3,3,0,6,0,1,0,0,0,13,2,0,31,207,6,0,199,5,15,19,0,15,0,2,0
2014-usopen-2502,US_OPEN,2014,Victoria Azarenka,,Ekaterina Makarova,,,4,5,1,3,0,0,21,6,5,0,12,4,3,0,0,0,23,4,0,22,282,12,0,210,9,3,27,0,3,0,0,2
2014-usopen-2503,US_OPEN,2014,Belinda Bencic,,Shuai Peng,,,5,5,0,4,0,0,7,2,5,0,5,3,1,0,0,0,24,4,0,12,256,5,0,62,14,2,19,0,2,0,0,2
2014-usopen-2504,US_OPEN,2014,Caroline Wozniacki,,Sara Errani,,,0,6,6,4,0,0,13,3,20,0,8,10,0,0,0,0,12,1,0,26,35,8,0,188,8,9,10,0,9,0,2,0
2014-usopen-2601,US_OPEN,2014,Serena Williams,,Ekaterina Makarova,,,1,5,5,5,0,0,16,1,2,0,1,1,0,0,0,0,6,1,0,24,76,1,0,277,5,10,15,0,10,0,2,0
2014-usopen-2602,US_OPEN,2014,Shuai Peng,,Caroline Wozniacki,,,5,10,3,1,0,0,21,3,11,0,4,9,10,0,0,0,19,4,0,19,381,4,0,362,11,9,32,0,9,0,0,1
2014-usopen-2701,US_OPEN,2014,Serena Williams,,Caroline Wozniacki,,,3,13,5,7,0,0,15,3,4,0,4,4,3,0,0,0,4,2,0,29,141,4,0,313,15,10,23,0,10,0,2,0
2011-wimbledon-1105,WIMBLEDOM_OPEN,2011,Juan Martin Del Potro,atpd683,Flavio Cipolla,atpc723,1,1,17,6,14,41,46,19,1,31,21,2,16,5,21,49,10,20,1,20,31,215,3,37,369,32,3,14,29,9,10,3,0
2011-wimbledon-1112,WIMBLEDOM_OPEN,2011,Radek Stepanek,atps694,Fernando Verdasco,atpv306,2,12,47,5,6,87,111,45,4,29,75,1,16,8,57,125,27,64,4,44,38,973,5,95,958,69,12,32,95,17,23,2,3
2011-wimbledon-1117,WIMBLEDOM_OPEN,2011,Andy Murray,atpmc10,Daniel Gimeno-Traver,atpg676,1,2,24,7,13,53,59,24,1,31,32,2,19,2,46,53,21,24,1,24,45,238,3,46,461,27,8,14,30,15,12,3,1
2011-wimbledon-1120,WIMBLEDOM_OPEN,2011,Ivan Ljubicic,atpl360,Marin Cilic,atpc977,1,9,13,4,21,56,69,32,2,39,46,9,24,3,45,61,28,45,3,51,45,469,12,43,602,25,2,20,45,6,28,3,1
2011-wimbledon-1128,WIMBLEDOM_OPEN,2011,Ivo Karlovic,atpk336,Janko Tipsarevic,atpt742,1,1,14,2,14,25,27,4,1,16,17,0,6,0,20,31,10,12,0,15,29,204,0,22,265,23,2,10,20,4,9,1,0
2011-wimbledon-1132,WIMBLEDOM_OPEN,2011,Andreas Beck,atpba86,Andy Roddick,atpr485,2,30,32,0,2,46,74,10,1,15,34,4,7,1,24,65,11,42,3,35,40,597,7,40,468,46,1,34,55,1,20,0,3
2011-wimbledon-1133,WIMBLEDOM_OPEN,2011,David Ferrer,atpf401,Benoit Paire,atppd31,1,6,21,5,3,44,53,23,4,27,35,4,15,7,41,53,17,32,2,29,19,388,6,64,492,31,3,14,38,8,16,3,0
2011-wimbledon-1142,WIMBLEDOM_OPEN,2011,John Isner,atpi186,Nicolas Mahut,atpm873,1,8,27,3,8,52,66,16,2,43,52,1,27,6,30,68,21,32,1,29,41,601,2,50,630,45,2,10,48,5,20,3,0
2011-wimbledon-1148,WIMBLEDOM_OPEN,2011,Mikhail Kukushkin,atpk926,Roger Federer,atpf324,2,12,12,0,4,41,61,23,1,38,36,4,23,1,22,57,17,53,3,31,16,529,7,32,376,19,3,13,51,3,18,0,3
2011-wimbledon-1149,WIMBLEDOM_OPEN,2011,Robin Soderling,atpsa49,Philipp Petzschner,atpp624,1,6,28,5,8,69,97,33,6,41,66,16,28,3,40,85,20,40,5,66,35,820,21,79,765,50,6,44,61,11,31,3,1
2011-wimbledon-1150,WIMBLEDOM_OPEN,2011,Kei Nishikori,atpn552,Lleyton Hewitt,atph432,2,5,15,2,2,50,76,28,6,35,68,4,25,7,45,88,28,40,6,50,36,823,10,63,676,22,5,37,64,7,29,1,3
2011-wimbledon-1155,WIMBLEDOM_OPEN,2011,Ernests Gulbis,atpg858,Dmitry Tursunov,atpt315,2,10,24,2,24,81,105,16,5,17,74,5,11,6,44,87,35,36,2,28,64,895,7,55,784,30,7,30,65,9,17,1,3
2011-wimbledon-1160,WIMBLEDOM_OPEN,2011,James Ward,atpw503,Michael Llodra,atpl428,2,10,13,0,6,41,50,15,10,42,54,3,22,4,24,77,12,32,2,38,35,608,5,41,420,20,5,26,64,5,21,0,3
2011-wimbledon-1161,WIMBLEDOM_OPEN,2011,Marcos Baghdatis,atpb837,James Blake,atpb676,1,6,15,6,17,69,90,50,3,49,69,3,36,5,48,117,24,47,3,50,45,715,6,71,755,30,5,31,80,11,31,3,2
2011-wimbledon-1164,WIMBLEDOM_OPEN,2011,Jeremy Chardy,atpca12,Novak Djokovic,atpd643,2,9,10,0,9,30,44,6,2,10,41,4,8,1,15,45,12,25,6,29,22,360,10,21,180,18,1,21,38,1,8,0,3
2011-wimbledon-1201,WIMBLEDOM_OPEN,2011,Rafael Nadal,atpn409,Ryan Sweeting,atpsg87,1,4,22,5,9,42,54,25,0,24,52,1,13,10,31,61,15,16,1,23,38,221,2,41,480,27,9,7,40,14,15,3,0
2011-wimbledon-1202,WIMBLEDOM_OPEN,2011,Gilles Muller,atpma30,Milos Raonic,atpr975,1,5,1,0,5,10,13,1,0,5,6,2,4,0,3,11,3,8,1,2,8,37,3,6,26,3,1,0,6,1,0,0,0
2011-wimbledon-1203,WIMBLEDOM_OPEN,2011,Juan Martin Del Potro,atpd683,Olivier Rochus,atpr397,1,1,22,6,30,60,67,19,3,34,45,2,24,7,49,81,23,22,0,26,75,442,2,47,747,31,10,25,53,16,20,3,1
2011-wimbledon-1205,WIMBLEDOM_OPEN,2011,Mardy Fish,atpf339,Denis Istomin,atpi165,1,13,26,3,13,50,61,24,2,25,42,4,15,3,27,76,12,37,1,37,41,520,5,46,551,37,3,16,56,6,23,3,0
2011-wimbledon-1206,WIMBLEDOM_OPEN,2011,Robin Haase,atph756,Fernando Verdasco,atpv306,1,12,23,5,12,53,67,44,3,30,61,4,16,11,45,94,23,48,2,45,42,354,6,56,690,33,16,13,61,21,24,3,1
2011-wimbledon-1208,WIMBLEDOM_OPEN,2011,Julien Benneteau,atpb747,Tomas Berdych,atpba47,2,10,11,1,7,32,52,9,4,17,32,2,16,1,26,38,16,42,6,18,11,324,8,31,198,16,0,14,34,1,4,0,3
2011-wimbledon-1209,WIMBLEDOM_OPEN,2011,Andy Murray,atpmc10,Tobias Kamke,atpk839,1,0,12,4,6,38,45,18,3,38,33,1,26,5,32,49,20,24,0,36,23,359,1,53,447,24,4,19,34,8,24,3,0
2011-wimbledon-1211,WIMBLEDOM_OPEN,2011,Richard Gasquet,atpg628,Igor Kunitsyn,atpk403,1,4,10,6,10,38,48,17,1,25,34,0,11,1,31,44,13,17,2,29,42,291,2,31,402,13,2,13,28,8,17,3,0
2011-wimbledon-1212,WIMBLEDOM_OPEN,2011,Simone Bolelli,atpba98,Stanislas Wawrinka,atpw367,1,13,25,4,4,58,86,18,0,13,47,12,8,2,37,58,18,35,3,43,42,639,15,55,714,31,4,29,46,8,24,3,0
2011-wimbledon-1216,WIMBLEDOM_OPEN,2011,Victor Hanescu,atph528,Andy Roddick,atpr485,2,15,17,0,8,43,65,6,2,32,44,6,20,0,23,43,17,39,4,28,33,463,10,28,275,30,1,11,40,1,15,0,3
2011-wimbledon-1217,WIMBLEDOM_OPEN,2011,David Ferrer,atpf401,Ryan Harrison,atph940,1,10,45,8,7,71,89,35,3,59,56,0,32,8,59,99,28,50,3,34,63,513,3,62,839,57,17,26,67,25,18,3,2
2011-wimbledon-1220,WIMBLEDOM_OPEN,2011,Grigor Dimitrov,atpd875,Jo-Wilfried Tsonga,atpt786,2,19,39,2,3,78,118,35,5,59,86,8,42,8,55,103,32,61,4,47,45,1016,12,82,934,59,14,27,75,16,25,1,3
2011-wimbledon-1221,WIMBLEDOM_OPEN,2011,Nicolas Almagro,atpa479,John Isner,atpi186,1,28,7,1,25,80,90,25,2,37,60,0,25,2,37,103,19,61,0,48,63,834,0,59,912,11,3,14,86,4,30,3,1
2011-wimbledon-1223,WIMBLEDOM_OPEN,2011,David Nalbandian,atpn301,Andreas Haider-Maurer,atph804,1,13,29,4,7,47,62,28,9,35,56,6,23,7,50,72,26,37,2,45,46,508,8,53,587,51,14,25,55,18,32,3,1
2011-wimbledon-1224,WIMBLEDOM_OPEN,2011,Adrian Mannarino,atpme82,Roger Federer,atpf324,2,11,13,0,0,24,44,10,1,25,42,5,21,0,23,41,18,38,5,30,10,420,10,30,124,22,3,9,35,3,15,0,3
2011-wimbledon-1225,WIMBLEDOM_OPEN,2011,Robin Soderling,atpsa49,Lleyton Hewitt,atph432,1,15,19,4,28,82,101,21,5,21,77,5,19,1,80,85,50,44,2,48,75,803,7,64,884,28,2,39,62,6,24,3,2
2011-wimbledon-1226,WIMBLEDOM_OPEN,2011,Igor Andreev,atpa511,Bernard Tomic,atpta46,2,10,15,3,11,56,80,23,8,17,67,2,9,1,39,106,23,44,6,53,50,710,8,62,636,31,7,41,74,10,30,2,3
2011-wimbledon-1228,WIMBLEDOM_OPEN,2011,Dmitry Tursunov,atpt315,Jurgen Melzer,atpm762,2,9,14,5,12,66,99,28,9,50,64,9,35,3,52,85,30,54,5,44,58,680,14,55,847,33,6,33,58,11,23,1,3
2011-wimbledon-1229,WIMBLEDOM_OPEN,2011,Viktor Troicki,atpt840,Yen-Hsun Lu,atpl575,2,3,18,1,17,47,56,18,8,21,46,3,17,3,30,63,19,33,3,43,41,619,6,37,443,24,5,28,49,6,21,0,3
2011-wimbledon-1231,WIMBLEDOM_OPEN,2011,Marcos Baghdatis,atpb837,Andreas Seppi,atpsa93,1,9,9,5,14,46,57,30,3,25,47,7,21,2,37,70,20,34,3,54,34,591,10,54,732,12,6,24,48,11,31,3,0
2011-wimbledon-1232,WIMBLEDOM_OPEN,2011,Kevin Anderson,atpa678,Novak Djokovic,atpd643,2,7,14,1,8,30,50,14,3,18,44,4,15,4,19,64,12,31,5,19,22,465,9,30,234,29,5,18,48,6,9,0,3
2011-wimbledon-1301,WIMBLEDOM_OPEN,2011,Rafael Nadal,atpn409,Gilles Muller,atpma30,1,17,8,3,7,55,66,22,1,35,49,2,27,6,20,70,11,36,0,26,30,506,2,49,607,9,3,3,57,6,18,3,0
2011-wimbledon-1302,WIMBLEDOM_OPEN,2011,Juan Martin Del Potro,atpd683,Gilles Simon,atpsd32,1,11,21,2,12,58,72,24,0,24,51,5,17,0,40,87,21,40,1,40,45,817,6,60,746,32,5,19,60,7,25,3,0
2011-wimbledon-1304,WIMBLEDOM_OPEN,2011,Alex Bogomolov Jr.,atpb842,Tomas Berdych,atpba47,2,16,5,0,2,37,59,8,4,24,46,4,15,1,32,36,23,36,5,21,12,317,9,41,285,8,0,10,32,0,10,0,3
2011-wimbledon-1305,WIMBLEDOM_OPEN,2011,Andy Murray,atpmc10,Ivan Ljubicic,atpl360,1,9,23,5,15,57,73,21,7,67,55,3,45,4,35,83,15,42,3,40,51,551,6,55,628,37,7,18,58,12,21,3,1
2011-wimbledon-1307,WIMBLEDOM_OPEN,2011,Gael Monfils,atpmc65,Lukasz Kubot,atpk540,2,4,11,3,17,50,64,25,6,93,48,3,58,6,44,73,27,50,6,31,42,524,9,44,402,20,6,15,48,9,13,1,3
2011-wimbledon-1308,WIMBLEDOM_OPEN,2011,Feliciano Lopez,atpl397,Andy Roddick,atpr485,1,23,23,2,28,57,70,16,3,44,55,3,24,6,34,69,20,40,1,33,57,616,4,39,696,36,4,8,54,6,20,3,0
2011-wimbledon-1309,WIMBLEDOM_OPEN,2011,David Ferrer,atpf401,Karol Beck,atpb804,1,4,13,5,3,43,60,23,1,15,35,5,11,3,42,53,19,30,1,25,26,342,6,55,514,19,6,15,35,11,17,3,0
2011-wimbledon-1310,WIMBLEDOM_OPEN,2011,Fernando Gonzalez,atpg415,Jo-Wilfried Tsonga,atpt786,2,29,12,0,3,35,46,13,0,20,29,4,15,3,13,56,9,48,4,30,21,410,8,28,246,21,3,9,50,3,14,0,3
2011-wimbledon-1311,WIMBLEDOM_OPEN,2011,Nicolas Almagro,atpa479,Mikhail Youzhny,atpy061,2,18,15,1,8,55,68,19,4,32,57,5,26,3,33,92,18,60,2,50,44,670,7,50,587,27,10,20,78,11,26,1,3
2011-wimbledon-1312,WIMBLEDOM_OPEN,2011,David Nalbandian,atpn301,Roger Federer,atpf324,2,14,15,1,5,34,52,14,3,14,49,2,10,0,26,63,14,36,5,30,23,446,7,39,335,24,2,13,49,3,16,0,3
2011-wimbledon-1313,WIMBLEDOM_OPEN,2011,Robin Soderling,atpsa49,Bernard Tomic,atpta46,2,13,12,0,10,36,48,15,0,15,45,3,13,1,30,69,18,36,4,30,23,474,7,38,373,20,5,21,53,5,11,0,3
2011-wimbledon-1314,WIMBLEDOM_OPEN,2011,Xavier Malisse,atpm680,Jurgen Melzer,atpm762,1,7,12,6,19,42,51,13,0,27,35,5,15,1,29,57,13,25,1,27,39,342,6,43,487,25,1,10,35,7,14,3,0
2011-wimbledon-1316,WIMBLEDOM_OPEN,2011,Marcos Baghdatis,atpb837,Novak Djokovic,atpd643,2,10,13,1,14,51,70,33,4,26,71,8,14,4,38,80,24,38,3,58,40,612,11,49,508,21,4,23,60,5,33,1,3
2011-wimbledon-1401,WIMBLEDOM_OPEN,2011,Rafael Nadal,atpn409,Juan Martin Del Potro,atpd683,1,11,30,1,13,74,94,21,1,54,73,2,35,4,38,100,21,44,1,34,61,759,3,56,826,37,4,16,76,5,19,3,1
2011-wimbledon-1402,WIMBLEDOM_OPEN,2011,Mardy Fish,atpf339,Tomas Berdych,atpba47,1,7,20,2,23,53,58,18,2,17,52,2,10,3,45,62,27,31,0,33,42,522,2,48,593,25,5,12,46,7,18,3,0
2011-wimbledon-1403,WIMBLEDOM_OPEN,2011,Andy Murray,atpmc10,Richard Gasquet,atpg628,1,2,14,3,14,45,56,12,2,30,40,2,20,2,20,62,11,30,0,35,44,434,2,41,478,22,2,10,43,5,22,3,0
2011-wimbledon-1404,WIMBLEDOM_OPEN,2011,Lukasz Kubot,atpk540,Feliciano Lopez,atpl397,2,28,53,3,27,95,127,20,8,41,74,6,25,6,77,94,41,80,4,49,80,1044,10,80,1085,96,5,27,75,8,24,2,3
2011-wimbledon-1405,WIMBLEDOM_OPEN,2011,David Ferrer,atpf401,Jo-Wilfried Tsonga,atpt786,2,12,25,0,7,42,61,15,5,26,45,6,19,2,26,54,15,37,3,35,28,534,9,40,437,30,2,18,50,2,24,0,3
2011-wimbledon-1406,WIMBLEDOM_OPEN,2011,Mikhail Youzhny,atpy061,Roger Federer,atpf324,2,14,21,1,6,58,89,25,6,42,65,8,32,1,42,71,22,54,6,45,35,798,14,52,467,36,6,23,60,7,22,1,3
2011-wimbledon-1407,WIMBLEDOM_OPEN,2011,Bernard Tomic,atpta46,Xavier Malisse,atpm680,1,13,10,4,10,44,61,21,0,15,33,2,10,6,28,47,16,28,0,22,37,335,2,37,420,13,7,8,34,11,20,3,0
2011-wimbledon-1408,WIMBLEDOM_OPEN,2011,Michael Llodra,atpl428,Novak Djokovic,atpd643,2,9,26,0,8,32,44,6,7,19,39,7,15,1,21,50,16,32,4,31,27,401,11,29,250,54,0,21,42,0,16,0,3
2011-wimbledon-1501,WIMBLEDOM_OPEN,2011,Rafael Nadal,atpn409,Mardy Fish,atpf339,1,12,21,6,5,55,71,27,1,45,56,4,22,0,58,65,23,33,3,33,43,445,7,56,641,27,6,13,49,12,20,3,1
2011-wimbledon-1502,WIMBLEDOM_OPEN,2011,Andy Murray,atpmc10,Feliciano Lopez,atpl397,1,7,16,3,13,40,47,23,3,50,37,2,31,5,30,63,11,31,0,34,40,342,2,40,479,23,7,11,48,10,24,3,0
2011-wimbledon-1503,WIMBLEDOM_OPEN,2011,Jo-Wilfried Tsonga,atpt786,Roger Federer,atpf324,1,17,37,3,18,74,102,11,4,42,67,0,26,1,33,103,24,57,1,39,63,676,1,62,760,58,6,22,80,9,29,3,2
2011-wimbledon-1504,WIMBLEDOM_OPEN,2011,Bernard Tomic,atpta46,Novak Djokovic,atpd643,2,14,13,3,7,59,94,27,2,32,53,9,18,4,36,69,18,39,6,48,43,554,15,50,599,24,2,41,54,5,24,1,3
2011-wimbledon-1601,WIMBLEDOM_OPEN,2011,Rafael Nadal,atpn409,Andy Murray,atpmc10,1,15,21,5,6,57,70,39,1,32,49,3,17,5,42,66,23,42,1,32,37,430,4,42,579,26,3,7,48,8,19,3,1
2011-wimbledon-1602,WIMBLEDOM_OPEN,2011,Jo-Wilfried Tsonga,atpt786,Novak Djokovic,atpd643,2,5,28,3,12,61,90,13,5,39,78,6,25,1,40,79,28,34,6,38,41,807,12,58,661,48,2,29,61,5,20,1,3
2011-wimbledon-1701,WIMBLEDOM_OPEN,2011,Rafael Nadal,atpn409,Novak Djokovic,atpd643,2,7,6,3,5,43,64,12,1,26,53,1,19,1,25,69,14,27,5,17,21,377,6,49,303,9,3,15,50,6,8,1,3
2011-wimbledon-2101,WIMBLEDOM_OPEN,2011,Caroline Wozniacki,wta313402,Arantxa Parra Santonja,wta160451,1,2,9,5,2,26,38,15,1,11,16,2,6,2,20,24,9,14,1,7,11,67,3,31,254,16,5,5,10,10,4,2,0
2011-wimbledon-2107,WIMBLEDOM_OPEN,2011,Mathilde Johansson,wta100162,Heather Watson,wta316981,1,3,17,6,2,33,55,11,3,2,49,3,0,2,33,68,13,20,6,23,34,368,9,47,409,22,13,23,41,19,10,2,1
2011-wimbledon-2111,WIMBLEDOM_OPEN,2011,Elena Baltacha,wta020556,Mona Barthel,wta315365,1,1,5,5,0,23,33,25,3,13,25,4,7,5,28,34,12,15,2,19,13,174,6,31,361,7,9,13,21,14,12,2,0
2011-wimbledon-2116,WIMBLEDOM_OPEN,2011,Anna Chakvetadze,wta310623,Maria Sharapova,wta310137,2,2,5,1,2,19,35,11,0,11,33,7,9,4,10,30,9,24,6,25,6,224,13,22,97,12,3,8,21,4,6,0,2
2011-wimbledon-2117,WIMBLEDOM_OPEN,2011,Na Li,wta120330,Alla Kudryavtseva,wta311362,1,0,2,4,4,28,39,23,1,5,19,2,2,4,22,24,12,10,1,12,12,195,3,25,247,5,3,13,14,7,8,2,0
2011-wimbledon-2121,WIMBLEDOM_OPEN,2011,Ana Ivanovic,wta311710,Melanie Oudin,wta313963,1,0,9,5,3,18,21,9,3,7,12,0,4,3,6,28,3,4,0,13,22,27,0,20,191,10,2,7,12,7,11,2,0
2011-wimbledon-2125,WIMBLEDOM_OPEN,2011,Marion Bartoli,wta020631,Kristyna Pliskova,wta313975,1,3,3,5,5,23,28,12,2,8,13,0,5,3,18,22,6,6,0,9,17,41,0,28,234,4,2,6,10,7,7,2,0
2011-wimbledon-2132,WIMBLEDOM_OPEN,2011,Aravane Rezai,wta311791,Serena Williams,wta230234,2,13,8,2,4,21,35,18,8,12,37,1,6,3,28,49,18,24,4,24,22,275,5,24,248,9,3,22,35,5,16,1,2
